id,name,country,region,latitude,longitude,elevation,timezone,distance
KADG0,Adrian / Maple Woods Manufactured Home Community,US,MI,41.8677,-84.0773,243,America/Detroit,1882896.9
KADH0,Ada / Hird,US,OK,34.8043,-96.6712,310,America/Chicago,1749860.7
KADM0,Ardmore / Gene Autry,US,OK,34.3043,-97.0206,237,America/Chicago,1693448.7
KADS0,Dallas / Addison,US,TX,32.9686,-96.8364,196,America/Chicago,1636618.7
KADT0,Atwood / North Atwood,US,KS,39.8399,-101.0424,911,America/Chicago,1860153.3
KADU0,Audubon / Nishna,US,IA,41.7014,-94.9205,392,America/Chicago,1867807.1
KAEG0,Albuquerque / Taylor Ranch,US,NM,35.1452,-106.7952,1779,America/Denver,1833529.4
KAEJ0,Buena Vista / Johnson Village,US,CO,38.8142,-106.1207,2423,America/Denver,1557023.8
KAEL0,Albert Lea / Bancroft,US,MN,43.6815,-93.3672,384,America/Chicago,1647591.9
KAFJ0,Washington / Lagonda,US,PA,40.1365,-80.2902,361,America/New_York,1835647.1
KAFK0,Nebraska City / Paul,US,NE,40.6054,-95.8678,355,America/Chicago,1728293.5
KAFN0,Jaffrey,US,NH,42.8051,-72.003,317,America/New_York,1959788.4
KAFO0,Afton,US,WY,42.7088,-110.9422,1896,America/Denver,1908987.2
KAFP0,Wadesboro / Pinkston,US,NC,35.0206,-80.0771,91,America/New_York,1389790.0
KAFW0,Fort Worth / Haslet,US,TX,32.9876,-97.3188,220,America/Chicago,1597488.7
KAHQ0,Wahoo,US,NE,41.2406,-96.5946,373,America/Chicago,1781694.8
KAIA0,Alliance / Meadows Trailer Court,US,NE,42.0532,-102.8038,1198,America/Denver,1998604.4
KAIB0,Nucla / Naturita,US,CO,38.2388,-108.5633,1811,America/Denver,1917348.8
KAIG0,Antigo,US,WI,45.1542,-89.1107,464,America/Chicago,1957438.3
KAIK0,Aiken / Seiglers Crossroads,US,SC,33.6494,-81.685,161,America/New_York,1177621.9
KAIO0,Atlantic,US,IA,41.4038,-95.0487,355,America/Chicago,1833038.9
KAIT0,Aitkin / Welshons Company Mobile Home Park,US,MN,46.5484,-93.6768,368,America/Chicago,1933135.6
KAIZ0,Kaiser / Passover,US,MO,38.096,-92.5495,265,America/Chicago,1582686.0
KAJG0,Mount Carmel / Sand Barrens,US,IL,38.6066,-87.7267,131,America/Chicago,1881326.7
KAJO0,Corona,US,CA,33.8977,-117.6024,163,America/Los_Angeles,1036618.4
KAJR0,Cornelia / Wilbanks Corner,US,GA,34.4998,-83.5567,441,America/New_York,1905918.5
KAJZ0,Delta / North Delta,US,CO,38.7864,-108.0636,1583,America/Denver,1990781.0
KAKH0,Gastonia / Forest Brook,US,NC,35.2026,-81.1499,243,America/New_York,1340757.2
KAKO0,Akron,US,CO,40.1756,-103.222,1438,America/Denver,1796433.6
KAKQ0,Wakefield,US,VA,36.9872,-77.0011,34,America/New_York,1740006.6
KAKR0,Akron / Derby Downs,US,OH,41.0375,-81.4669,325,America/New_York,1876810.2
KALI0,Alice / 665 Site Colonia,US,TX,27.7409,-98.0269,54,America/Chicago,1353897.1
KALN0,Alton / Oakwood Heights,US,IL,38.8899,-90.046,166,America/Chicago,1776566.7
KALX0,Alexander City / Elkahatchee Park,US,AL,32.9147,-85.963,209,America/Chicago,1627852.3
KAMN0,Alma / Eugene,US,MI,43.3221,-84.6879,230,America/Detroit,1543819.2
KAMW0,Ames / Old Orchard Mobile Home Park,US,IA,41.9921,-93.6218,291,America/Chicago,1934028.4
KANB0,Anniston / House (Historical),US,AL,33.5882,-85.8581,187,America/Chicago,1671068.5
KANK0,Salida / Smeltertown,US,CO,38.5383,-106.0486,2293,America/Denver,1530486.1
KANQ0,Angola / Flint,US,IN,41.6397,-85.0835,303,America/Indiana/Indianapolis,1835870.7
KANW0,Ainsworth / Sandridge,US,NE,42.5792,-99.993,789,America/Chicago,1894587.5
KAOH0,Lima / Eastwood Estates,US,OH,40.7075,-84.0271,297,America/New_York,1761365.4
KAOO0,Altoona / Martinsburg,US,PA,40.2964,-78.32,458,America/New_York,1942287.0
KAPA0,Denver / Dove Valley,US,CO,39.5701,-104.8493,1794,America/Denver,1675807.0
KAPC0,Napa / Middleton,US,CA,38.2132,-122.2807,11,America/Los_Angeles,1408603.8
KAPF0,Naples / East Naples,US,FL,26.1523,-81.7758,2,America/New_York,1872054.2
KAPV0,Apple Valley / Bell Mountain,US,CA,34.5753,-117.1862,933,America/Los_Angeles,1121113.1
KAPY0,Zapata / Las Palmas,US,TX,26.9688,-99.2489,129,America/Chicago,1224843.3
KAQP0,Appleton,US,MN,45.2275,-96.0043,311,America/Chicago,1739184.5
KAQR0,Atoka,US,OK,34.3983,-96.1481,180,America/Chicago,1767775.0
KAQW0,North Adams / Blackinton,US,MA,42.6962,-73.1702,199,America/New_York,1970203.2
KARA0,New Iberia / New Horizon Mobile Home Park,US,LA,30.0378,-91.8839,7,America/Chicago,1984033.6
KARB0,Ann Arbor / Pittsfield,US,MI,42.223,-83.7456,256,America/Detroit,1928805.9
KARG0,Walnut Ridge / College City,US,AR,36.1247,-90.9251,85,America/Chicago,1487236.8
KARM0,Wharton / Mackay,US,TX,29.2543,-96.1544,31,America/Chicago,1562355.6
KARR0,Aurora / Sugar Grove,US,IL,41.7719,-88.4757,217,America/Chicago,1806931.7
KART0,Watertown / Breezy Knoll Mobile Home Park,US,NY,43.9919,-76.0217,100,America/New_York,1960736.9
KARV0,Minocqua / Woodruff,US,WI,45.9279,-89.7309,497,America/Chicago,1772481.7
KARW0,Beaufort / Sherwood Forest,US,SC,32.4122,-80.6344,3,America/New_York,1153900.2
KARX0,La Crosse / Cold Springs,US,WI,43.8228,-91.1911,389,America/Chicago,1743603.8
KASD0,Slidell / Royal Estates,US,LA,30.3463,-89.8208,9,America/Chicago,1175099.1
KASE0,Aspen / Woody Creek,US,CO,39.2232,-106.8689,2389,America/Denver,1579507.3
KASG0,Springdale,US,AR,36.1764,-94.1193,412,America/Chicago,1328344.5
KASJ0,Ahoskie / Woodland,US,NC,36.2975,-77.1709,20,America/New_York,1676839.4
KASL0,Marshall / Jasper Heights,US,TX,32.5205,-94.3078,109,America/Chicago,1833652.7
KASN0,Talladega / Old Eastaboga,US,AL,33.5695,-86.0512,161,America/Chicago,1654375.1
KASW0,Warsaw / Monoquet,US,IN,41.2747,-85.8401,259,America/Indiana/Indianapolis,1781925.5
KASX0,Ashland / Ashland Junction,US,WI,46.5485,-90.919,252,America/Chicago,1845259.7
KATS0,Artesia,US,NM,32.8525,-104.4677,1080,America/Denver,1915526.2
KATW0,Appleton / Greenville,US,WI,44.2581,-88.5191,280,America/Chicago,1904276.9
KATY0,Watertown,US,SD,44.914,-97.1547,533,America/Chicago,1685130.1
KAUG0,Augusta,US,ME,44.3206,-69.7973,107,America/New_York,1771599.7
KAUH0,Aurora,US,NE,40.8941,-97.9946,550,America/Chicago,1722140.1
KAUM0,Austin,US,MN,43.6626,-92.9329,376,America/Chicago,1660744.9
KAVC0,South Hill / Brodnax,US,VA,36.6883,-78.0545,134,America/New_York,1649792.7
KAVK0,Alva,US,OK,36.7732,-98.6699,449,America/Chicago,1738418.5
KAVQ0,Tucson / Marana,US,AZ,32.4096,-111.2184,619,America/Phoenix,1325811.4
KAWG0,Washington,US,IA,41.275,-91.6752,230,America/Chicago,1928209.9
KAWM0,West Memphis / Riceville,US,AR,35.1351,-90.2344,65,America/Chicago,1449089.1
KAXA0,Algona / Hobarton,US,IA,43.0779,-94.272,371,America/Chicago,1996444.3
KAXH0,Houston / Duke,US,TX,29.5061,-95.4769,21,America/Chicago,1632327.2
KAXN0,Alexandria / Mobile Park Estates,US,MN,45.8663,-95.3947,434,America/Chicago,1820172.7
KAXS0,Altus / Welon,US,OK,34.6988,-99.3385,437,America/Chicago,1543401.5
KAXV0,Wapakoneta / New Knoxville,US,OH,40.4936,-84.2981,278,America/New_York,1731624.1
KAXX0,Angel Fire / Agua Fria,US,NM,36.422,-105.2899,2554,America/Denver,1342918.4
KAYE0,Ayer / Ft. Devens,US,MA,42.5667,-71.6,82,America/New_York,1997481.1
KAYX0,Tullahoma / Dixie (Historical),US,TN,35.3926,-86.0858,325,America/Chicago,1758334.3
KAZC0,Colorado City / Centennial Park,US,AZ,36.9599,-113.0139,1486,America/Phoenix,1548413.6
KAZE0,Hazlehurst,US,GA,31.8847,-82.6474,78,America/New_York,1874034.2
KAZO0,Kalamazoo / Colonial Acres Mobile Home Park,US,MI,42.2344,-85.5516,266,America/Detroit,1891287.5
KBAC0,Valley City / North Valley City,US,ND,46.9412,-98.018,427,America/Chicago,1897039.1
KBAF0,Westfield / Owen District,US,MA,42.1577,-72.7156,82,America/New_York,1924021.5
KBAM0,Battle Mountain / Rosny,US,NV,40.599,-116.8743,1381,America/Los_Angeles,1749710.5
KBAN0,Bridgeport / Sonora Junction,US,CA,38.3557,-119.5188,2057,America/Los_Angeles,1449543.9
KBAX0,Bad Axe,US,MI,43.7802,-82.9854,233,America/Detroit,1639292.1
KBAZ0,New Braunfels / Freiheit,US,TX,29.7045,-98.0422,198,America/Chicago,1396900.1
KBBB0,Benson,US,MN,45.3319,-95.6506,317,America/Chicago,1757580.2
KBBD0,Brady,US,TX,31.1793,-99.3239,557,America/Chicago,1339072.3
KBBG0,Branson / Ridgedale,US,MO,36.5321,-93.2005,397,America/Chicago,1403965.5
KBBP0,Bennettville / Islay (Historical),US,SC,34.6217,-79.7344,45,America/New_York,1380039.9
KBBW0,Broken Bow,US,NE,41.4365,-99.6422,776,America/Chicago,1768698.6
KBCB0,Blacksburg / Airport Acres,US,VA,37.2076,-80.4078,650,America/New_York,1558012.9
KBCE0,Bryce Canyon / Bryce Canyon City,US,UT,37.7064,-112.1458,2313,America/Denver,1661080.5
KBCK0,Black River Falls / Charter Oak Mills (Historical),US,WI,44.2507,-90.8553,255,America/Chicago,1798205.6
KBCT0,Boca Raton / Floresta,US,FL,26.3785,-80.1077,4,America/New_York,947391.9
KBDG0,Blanding,US,UT,37.5833,-109.4833,1789,America/Denver,1808641.7
KBDH0,Willmar / Parkwood Estates,US,MN,45.117,-95.1293,343,America/Chicago,1746238.1
KBDN0,Bend / Deschutes,US,OR,44.0946,-121.2002,1055,America/Los_Angeles,1571994.7
KBDU0,Boulder / Valmont,US,CO,40.0394,-105.2258,1612,America/Denver,1711709.9
KBEA0,Beeville / Salazar Heights Colonia,US,TX,28.3619,-97.791,83,America/Chicago,1387116.2
KBEC0,Wichita / Kamar Parkette Trailer Park,US,KS,37.6945,-97.215,429,America/Chicago,1902730.2
KBEH0,Benton Harbor Airport / Benton Heights,US,MI,42.1286,-86.4285,198,America/Detroit,1865852.3
KBFD0,Bradford / Mount Alton,US,PA,41.8031,-78.6401,653,America/New_York,1807756.4
KBFI0,Seattle / South Park,US,WA,47.53,-122.302,6,America/Los_Angeles,1950561.7
KBFM0,Mobile / Curve Mobile Home Park,US,AL,30.6268,-88.0681,8,America/Chicago,1341811.3
KBFW0,Silver Bay / Beaver Crossing,US,MN,47.249,-91.4156,332,America/Chicago,1926049.7
KBGD0,Borger / Electric City,US,TX,35.7009,-101.3937,931,America/Chicago,1480704.0
KBGE0,Decatur / Lynn,US,GA,30.9716,-84.6369,43,America/New_York,1663498.1
KBGF0,Winchester / Merrit Mobile Village,US,TN,35.1775,-86.0662,298,America/Chicago,1746351.6
KBHB0,Bar Harbor / Trenton,US,ME,44.4498,-68.3616,25,America/New_York,1842306.8
KBHC0,Baxley / Phillipi,US,GA,31.7138,-82.3938,61,America/New_York,1891342.4
KBHK0,Baker,US,MT,46.3476,-104.2594,908,America/Denver,1922115.7
KBID0,Block Island / New Shoreham Center,US,RI,41.1681,-71.5778,33,America/New_York,1853680.9
KBIE0,Beatrice / Hoyle North 77 Mobile Homes,US,NE,40.3013,-96.7541,403,America/Chicago,1676892.7
KBIF0,El Paso / Aero Vista,US,TX,31.8495,-106.38,1203,America/Denver,1708339.9
KBIJ0,Blakely,US,GA,31.3975,-84.8948,65,America/New_York,1655063.2
KBIV0,Holland / Lincoln Estates Mobile Home Park,US,MI,42.7428,-86.1078,213,America/Detroit,1937701.1
KBIX0,Biloxi / B And H Mobile Home Park,US,MS,30.4104,-88.9244,10,America/Chicago,1256783.6
KBJC0,Denver / Broomfield / Countryside,US,CO,39.9088,-105.1172,1729,America/Denver,1701669.8
KBJJ0,Wooster / Smithville,US,OH,40.8748,-81.8882,346,America/New_York,1845301.1
KBKB0,Fort Polk / Lacamp,US,LA,31.15,-92.9667,94,America/Chicago,1908655.2
KBKD0,Breckenridge / South Hanlon,US,TX,32.7188,-98.8916,391,America/Chicago,1454315.4
KBKE0,Baker / Estes (Historical),US,OR,44.8373,-117.8091,1028,America/Los_Angeles,1699019.8
KBKF0,Denver / Aurora / Side Creek,US,CO,39.7017,-104.7517,1726,America/Denver,1692559.5
KBKL0,Brookville / Old Chinatown,US,PA,41.5175,-81.6833,178,America/New_York,1917383.7
KBKN0,Blackwell / Tyner,US,OK,36.7451,-97.3496,314,America/Chicago,1825621.1
KBKS0,Falfurrias / Airport Road Addition Colonia,US,TX,27.206,-98.121,34,America/Chicago,1338322.6
KBKT0,Ft Pickett / Blackstone,US,VA,37.0743,-77.9573,133,America/New_York,1686595.6
KBKV0,Brooksville / Ayers,US,FL,28.4736,-82.4554,23,America/New_York,1813942.0
KBKX0,Brookings,US,SD,44.3048,-96.8169,502,America/Chicago,1624357.2
KBLF0,Bluefield / Littlesburg,US,WV,37.2958,-81.2077,871,America/New_York,1525585.9
KBLH0,Blythe / Mesa Verde,US,CA,33.6192,-114.7169,122,America/Los_Angeles,1163215.7
KBLM0,Belmar / Carmerville,US,NJ,40.1868,-74.1246,47,America/New_York,1680057.5
KBLU0,Blue Canyon,US,CA,39.275,-120.7097,1611,America/Los_Angeles,1534585.6
KBMC0,Brigham City / Corinne,US,UT,41.5524,-112.0622,1289,America/Denver,1780813.4
KBMG0,Bloomington / Kirby,US,IN,39.146,-86.6167,258,America/Indiana/Indianapolis,1991202.2
KBMI0,Bloomington/Normal Airport / Colonial Meadows,US,IL,40.4771,-88.9159,266,America/Chicago,1976007.1
KBMQ0,Burnet / Gandy,US,TX,30.7389,-98.2386,391,America/Chicago,1415455.7
KBMT0,Beaumont / Amelia,US,TX,30.0702,-94.2151,10,America/Chicago,1764546.7
KBNL0,Barnwell / Happy Bottom,US,SC,33.258,-81.3879,75,America/New_York,1164964.1
KBNW0,Boone,US,IA,42.0496,-93.8476,354,America/Chicago,1933384.8
KBOW0,Bartow / Terio's Mobile Home Park,US,FL,27.9434,-81.7834,38,America/New_York,1874422.6
KBPC0,Pampa / Parnell (Historical),US,TX,35.8893,-101.0301,845,America/Chicago,1518450.0
KBPG0,Big Spring Airport,US,TX,32.2126,-101.5216,784,America/Chicago,1215915.2
KBPK0,Mountain Home / Midway,US,AR,36.3689,-92.4705,283,America/Chicago,1424395.3
KBPP0,Bowman,US,ND,46.187,-103.4281,902,America/Denver,1930184.6
KBQK0,Brunswick / Cabana Court Mobile Home Park,US,GA,31.259,-81.4663,8,America/New_York,1962710.0
KBQP0,Bastrop,US,LA,32.7561,-91.8806,51,America/Chicago,1157284.5
KBRD0,Brainerd / Lazy Acre's Trailer Court,US,MN,46.4017,-94.1356,376,America/Chicago,1906011.7
KBRX0,Bordeaux / Ferguson Corner,US,WY,41.93,-104.94,1432,America/Denver,1916726.0
KBRY0,Samuels Field / Bardstown,US,KY,37.8143,-85.4996,204,America/New_York,1962845.6
KBTA0,Blair / Bennington,US,NE,41.4148,-96.109,402,America/Chicago,1810010.8
KBTL0,Battle Creek / Avenue A Mobile Home Estates,US,MI,42.3073,-85.2515,290,America/Detroit,1904670.1
KBTP0,Butler / Brownsdale,US,PA,40.7766,-79.9511,380,America/New_York,1911510.0
KBTR0,Baton Rouge Metropolitan Airport,US,LA,30.5378,-91.1468,21,America/Chicago,1071009.5
KBUB0,Burwell / Rainbow Trailer Court,US,NE,41.7767,-99.1497,665,America/Chicago,1808990.2
KBUU0,Burlington,US,WI,42.6907,-88.3046,238,America/Chicago,1909781.8
KBUY0,Burlington / Kellam Place,US,NC,36.0485,-79.4749,188,America/New_York,1510738.4
KBVI0,Beaver Falls / West Mayfield,US,PA,40.7725,-80.3914,382,America/New_York,1892599.5
KBVN0,Albion / Loretto,US,NE,41.7286,-98.0558,551,America/Chicago,1813274.0
KBVO0,Bartlesville,US,OK,36.7642,-96.0112,218,America/Chicago,1921432.3
KBVU0,Boulder City,US,NV,35.9475,-114.8611,672,America/Los_Angeles,1360512.8
KBVX0,Batesville / Clearview Estates,US,AR,35.7262,-91.6474,142,America/Chicago,1411578.1
KBVY0,Beverly / Danvers,US,MA,42.5841,-70.9161,33,America/New_York,1917942.5
KBWD0,Brownwood / Early,US,TX,31.7936,-98.9565,423,America/Chicago,1400125.8
KBWG0,Bowling Green / Eastland Park,US,KY,36.9645,-86.4197,167,America/Chicago,1839953.4
KBWP0,Wahpeton / Boise De Sioux Mobile Estates,US,ND,46.2443,-96.6072,295,America/Chicago,1838576.9
KBXA0,Bogalusa / Mitch (Historical),US,LA,30.8137,-89.865,36,America/Chicago,1193737.7
KBXK0,Buckeye / Conger,US,AZ,33.4204,-112.6862,315,America/Phoenix,1282165.4
KBYG0,Buffalo,US,WY,44.3811,-106.7218,1515,America/Denver,1653178.0
KBYI0,Burley / Heyburn,US,ID,42.5426,-113.7715,1266,America/Boise,1902001.9
KBYY0,Bay City / Caney,US,TX,28.9733,-95.8634,14,America/Chicago,1584174.2
KBZN0,Bozeman / Belgrade Village Mobile Home Park,US,MT,45.7776,-111.152,1363,America/Denver,1755863.1
KC070,Mack,US,CO,39.2681,-108.864,1440,America/Denver,1979661.2
KC290,Middleton,US,WI,43.1143,-89.5315,283,America/Chicago,1953550.5
KC350,Reedsburg / Maple Aire Mobile Village,US,WI,43.5259,-89.9832,276,America/Chicago,1999720.4
KC620,Kendallville / Wakeville Village,US,IN,41.4727,-85.2608,306,America/Indiana/Indianapolis,1814270.6
KC650,Plymouth,US,IN,41.3651,-86.3005,244,America/Indiana/Indianapolis,1784175.8
KC830,Byron,US,CA,37.8284,-121.6258,24,America/Los_Angeles,1367632.8
KCAD0,Cadillac / Cadillac Leisure Mobile Home Community,US,MI,44.2753,-85.4189,398,America/Detroit,1629542.9
KCAV0,Clarion,US,IA,42.7419,-93.7589,353,America/Chicago,1950445.3
KCBE0,Cumberland / Wiley Ford,US,MD,39.6153,-78.7619,236,America/New_York,1858842.0
KCBF0,Council Bluffs / Gilliatt,US,IA,41.2601,-95.7587,380,America/Chicago,1800876.0
KCBG0,Cambridge / Pine Village Mobile Home Park,US,MN,45.5575,-93.2642,288,America/Chicago,1842006.0
KCBK0,Colby,US,KS,39.4274,-101.0466,971,America/Chicago,1822290.9
KCBM0,Columbus / Columbus Air Force Base,US,MS,33.6452,-88.4459,66,America/Chicago,1470021.0
KCCA0,Clinton,US,AR,35.5978,-92.4516,157,America/Chicago,1355678.0
KCCB0,Cable Arpt / College Heights,US,CA,34.1116,-117.6874,440,America/Los_Angeles,1054213.5
KCCO0,Newnan / Oaklawn,US,GA,33.3116,-84.7698,296,America/New_York,1747084.6
KCCU0,Copper Mountain / Slate Creek,US,CO,39.7833,-106.25,3680,America/Denver,1655018.8
KCCY0,Charles City / Doubleday,US,IA,43.0726,-92.6108,343,America/Chicago,1968823.7
KCDA0,Lyndonville / Egypt,US,VT,44.5691,-72.018,362,America/New_York,1721069.3
KCDC0,Cedar City,US,UT,37.701,-113.0988,1714,America/Denver,1610110.7
KCDH0,Camden / Camark,US,AR,33.6228,-92.7634,40,America/Chicago,1167252.4
KCDI0,Cambridge / Oakwood,US,OH,39.975,-81.5776,244,America/New_York,1766910.3
KCDJ0,Chillicothe,US,MO,39.8233,-93.5792,234,America/Chicago,1712740.3
KCDN0,Camden / Arrowwood,US,SC,34.2836,-80.5649,92,America/New_York,1299688.5
KCDR0,Chadron / J And L Trailer Court,US,NE,42.8376,-103.0954,1005,America/Denver,1937417.9
KCDW0,Caldwell / Fairfield,US,NJ,40.8752,-74.2814,52,America/New_York,1750531.0
KCEU0,Clemson / Clemson Forest,US,SC,34.6719,-82.8868,272,America/New_York,1969322.3
KCEW0,Crestview / Silver Springs,US,FL,30.7788,-86.5221,65,America/Chicago,1486046.2
KCEY0,Murray / Penny,US,KY,36.6646,-88.3728,176,America/Chicago,1687853.0
KCFE0,Buffalo / Buffalo Manor East,US,MN,45.1592,-93.8433,295,America/Chicago,1784054.7
KCFJ0,Crawfordsville / North Union,US,IN,39.9756,-86.9199,244,America/Indiana/Indianapolis,1622931.8
KCFS0,Caro / Wahjamega,US,MI,43.45,-83.45,214,America/Detroit,1591111.3
KCFV0,Coffeyville / Avian,US,KS,37.094,-95.5719,230,America/Chicago,1974588.0
KCGC0,Crystal River / Cutlers,US,FL,28.8673,-82.5713,2,America/New_York,1807927.7
KCGE0,Cambridge / Thompson,US,MD,38.5393,-76.0304,6,America/New_York,1921427.4
KCGF0,Cleveland / White Hill,US,OH,41.5651,-81.4864,268,America/New_York,1929070.3
KCGI0,Cape Girardeau / Scott City,US,MO,37.2253,-89.5708,104,America/Chicago,1658831.1
KCGS0,College Park / Lakeland,US,MD,38.9806,-76.9223,15,America/New_York,1903594.7
KCGX0,Chicago / Central Station,US,IL,41.8667,-87.6,181,America/Chicago,1823542.4
KCGZ0,Casa Grande,US,AZ,32.9549,-111.7668,446,America/Phoenix,1317336.1
KCHD0,Chandler / Rancho De Chandler,US,AZ,33.2691,-111.8111,379,America/Phoenix,1334867.6
KCHK0,Chickasha,US,OK,35.0974,-97.9677,351,America/Chicago,1669986.9
KCHO0,Charlottesville / Deerwood,US,VA,38.1386,-78.4529,195,America/New_York,1745644.8
KCIR0,Cairo / Klondike,US,IL,37.0645,-89.2196,98,America/Chicago,1666544.2
KCIU0,Sault Ste Marie / Kinross,US,MI,46.2507,-84.4724,244,America/Detroit,1860837.6
KCJR0,Culpeper / Elkwood,US,VA,38.5255,-77.8596,96,America/New_York,1811918.0
KCKB0,Clarksburg / Maple Lake,US,WV,39.2966,-80.2281,373,America/New_York,1758821.1
KCKF0,Cordele,US,GA,31.9888,-83.7739,95,America/New_York,1776929.2
KCKI0,Kingstree / Brockington,US,SC,33.7172,-79.857,20,America/New_York,1303169.2
KCKM0,Clarksdale / Clover Hill,US,MS,34.2997,-90.5123,53,America/Chicago,1366559.1
KCKP0,Cherokee / Onawa Junction,US,IA,42.7312,-95.5561,374,America/Chicago,1963153.5
KCKZ0,Perkasie,US,PA,40.3892,-75.2905,173,America/New_York,1678706.3
KCLI0,Clintonville,US,WI,44.6133,-88.7307,251,America/Chicago,1925728.6
KCLK0,Clinton / East Junction,US,OK,35.5383,-98.9328,493,America/Chicago,1630623.8
KCLL0,College Station / Spear,US,TX,30.5886,-96.3638,98,America/Chicago,1579668.5
KCLW0,Clearwater / Coachman,US,FL,27.9767,-82.7587,21,America/New_York,1779170.7
KCMA0,Camarillo / Springville,US,CA,34.2137,-119.0944,24,America/Los_Angeles,1014379.0
KCMD0,Cullman,US,AL,34.2687,-86.858,295,America/Chicago,1630317.5
KCMI0,Champaign / Savoy,US,IL,40.0388,-88.2778,230,America/Chicago,1970424.6
KCMR0,Williams,US,AZ,35.3055,-112.1944,2039,America/Phoenix,1458150.2
KCMY0,Sparta / Angelo,US,WI,43.9583,-90.7379,255,America/Chicago,1775506.1
KCNB0,Canby,US,MN,44.7295,-96.266,364,America/Chicago,1680435.6
KCNC0,Chariton / Whitebreast,US,IA,41.0196,-93.3597,320,America/Chicago,1842072.2
KCNI0,Canton / Gober,US,GA,34.3122,-84.4222,372,America/New_York,1825838.6
KCNM0,Carlsbad / Livingston Wheeler,US,NM,32.3375,-104.2633,1004,America/Denver,1914443.5
KCNO0,Chino,US,CA,33.9748,-117.6365,198,America/Los_Angeles,1042776.8
KCNU0,Chanute,US,KS,37.6688,-95.4851,306,America/Chicago,1428207.0
KCNY0,Moab / Crescent Junction,US,UT,38.755,-109.7548,1389,America/Denver,1885421.3
KCOM0,Coleman,US,TX,31.8411,-99.4036,517,America/Chicago,1364968.1
KCOQ0,Cloquet,US,MN,46.7011,-92.5036,390,America/Chicago,1981944.1
KCOT0,Cotulla / Zamora Acres Colonia,US,TX,28.4567,-99.2183,145,America/Chicago,1252087.6
KCPC0,Whiteville / Brunswick,US,NC,34.2729,-78.715,30,America/New_York,1423215.2
KCPF0,Hazard / Engle,US,KY,37.3874,-83.2616,383,America/New_York,1444202.9
KCPK0,Norfolk / Cornland,US,VA,36.6656,-76.3207,6,America/New_York,1760909.8
KCPS0,Cahokia / Maplewood Park,US,IL,38.5707,-90.1562,126,America/Chicago,1742378.0
KCPT0,Cleburne / Lebanon,US,TX,32.3537,-97.4338,260,America/Chicago,1556371.3
KCPU0,San Andreas / Fourth Crossing,US,CA,38.1461,-120.6482,405,America/Los_Angeles,1410545.5
KCPW0,Wolf Creek Pass / Lucky Seven Summer Homes,US,CO,37.4514,-106.8003,3584,America/Denver,1978401.7
KCQB0,Chandler / Davenport,US,OK,35.7238,-96.8203,300,America/Chicago,1795092.0
KCQC0,Clines Corner / Clines Corners,US,NM,35.0028,-105.6628,2160,America/Denver,1914808.2
KCQF0,Fairhope / Country Living Mobile Home Park,US,AL,30.4605,-87.877,28,America/Chicago,1352144.2
KCQT0,Los Angeles / Jefferson,US,CA,34.0167,-118.2833,56,America/Los_Angeles,1021270.2
KCQW0,Cheraw / Isgett Circle,US,SC,34.7129,-79.957,73,America/New_York,1372763.0
KCRE0,North Myrtle Beach / Timber Ridge,US,SC,33.8118,-78.7239,9,America/New_York,1390092.1
