source,target,weight
1117,2398,39.194784878400554
1118,2016,44.68357181280491
1118,2207,25.14624686057146
1119,1124,37.078786632109484
1119,1426,67.29234202238294
1119,2114,17.886939235118103
1120,1554,69.78861350082192
1120,1625,37.56776222749423
1121,2015,23.645511534039215
1121,2040,85.95816132182811
1122,1364,32.5798225525775
1122,2433,39.33814090318322
1123,2370,51.248324670685506
1124,2114,19.681114098254717
1124,2430,28.181922234095246
1125,2015,75.33209432896297
1125,2725,67.6000957231417
1126,1171,53.56843611023163
1126,1647,48.46817783283741
1127,1584,24.759690020812904
1127,1801,35.67536695384719
1128,1152,74.04283695632058
1128,1835,43.66404769211341
1128,2328,57.90982120303061
1129,1820,22.504903817272236
1130,1207,42.57356486480849
1130,1894,36.56816386412106
1130,2585,63.93996980403483
1131,1497,42.05489489632795
1131,1840,65.18320809121018
1132,1374,51.80335877814611
1132,1417,34.91694097623062
1132,1705,66.30344581857128
1132,2526,55.43442152478856
1133,1851,70.64592785600114
1133,1888,41.64048183758373
1134,1482,38.15936439750624
1134,1533,59.33876542775897
1134,1539,28.930346598203332
1134,1804,30.856696200232793
1135,2504,108.35305723272359
1136,1697,59.66583243791183
1136,2413,59.099667229331615
1137,1750,41.812634142884285
1137,2151,46.59752215214326
1137,2539,54.45406788792436
1138,1351,68.03774373574419
1138,1813,55.299597318854566
1139,1206,95.80561917193958
1140,1277,49.297910536500666
1140,1786,53.68956164774603
1141,1277,17.122376680945862
1141,1786,38.36165718251113
1141,2473,50.81965148322445
1141,2638,36.934064819882046
1142,1529,24.639305344485145
1142,1674,40.66181312281182
1143,2072,30.656784876376285
1143,2186,34.764445930094126
1144,1811,22.759242718432315
1144,2614,22.425106168802888
1145,1846,65.92314071500526
1145,2220,61.834128042995836
1145,2408,53.446584623494665
1146,1328,35.13680482031208
1146,1591,43.54739731192025
1146,1855,57.87786909994053
1147,1582,56.482075639789166
1147,2692,51.824279811010804
1148,2126,37.12259062681611
1149,1707,36.54341577974912
1149,2130,26.783862380266804
1149,2216,28.80234552982669
1150,2017,40.48588213901287
1150,2023,62.69391300804522
1151,1518,25.524211376896563
1151,1838,25.739634396107586
1151,2335,44.150055912514084
1153,1204,15.918010476978074
1153,2132,8.971814592889807
1154,1229,50.255461364613474
1154,1763,43.90195745855042
1154,2112,53.4024132598245
1154,2668,41.67678561277886
1155,1343,59.0627091399565
1155,1502,44.40191887168771
1155,2546,41.54999570105233
1156,1591,63.3940953374417
1156,1855,59.24529156115199
1156,2036,67.72240892559232
1157,1341,39.26953635911767
1157,1950,47.38204955537011
1158,1312,82.36261695460546
1158,2289,80.70622359971725
1158,2423,69.60977288104003
1158,2424,64.16716367296127
1159,1354,44.91749489776378
1159,1777,93.74775804452081
1160,2104,56.668128392620076
1160,2115,71.03657383822201
1160,2532,27.02007378385125
1161,1391,60.52515393434926
1161,1673,93.13415277715134
1162,1611,43.023283481758135
1162,2309,37.16091006864114
1163,1515,75.12362350511667
1163,1648,51.83115254428057
1164,1911,14.048557600373858
1164,2372,18.760018590510672
1165,1793,22.76322110039609
1165,2393,38.49379003367364
1166,1344,14.288752739503478
1167,1837,22.204728128694146
1167,2108,36.56447638468968
1168,1538,48.584655752755616
1168,1870,14.044514247991485
1168,1883,39.897322782977746
1169,1428,44.96099609414607
1169,1742,48.58028790629362
1170,1259,45.029293098736964
1170,1621,33.33847034963187
1170,1848,51.6190417267006
1170,2081,82.63939391661465
1171,1647,19.65825128826859
1171,2136,26.966080928940553
1172,1666,25.64184395564647
1172,2011,47.82156637158527
1172,2511,55.16283835472987
1173,2201,49.971560246527446
1173,2628,29.1590345786736
1174,1784,15.468273278241382
1174,2134,44.05703044174203
1175,1182,35.89819737106073
1175,1858,67.59632312163258
1175,2293,36.302808639330486
1176,1434,18.26946203272962
1176,2581,29.70348370994777
1177,1540,31.88225762103665
1177,1652,37.35585292725744
1178,1179,35.180232825986465
1178,2080,31.82480150722783
1179,1420,22.66060249569038
1179,1681,15.089602024523117
1180,1299,69.62278764909915
1180,2184,45.36969232403803
1180,2221,41.87449876289576
1181,1524,25.180325226729394
1181,2037,37.58727057490538
1181,2290,41.17848654381219
1181,2487,43.52619944047968
1182,2293,35.5385998387391
1183,1293,62.22571709941604
1183,1853,44.746187459252354
1184,1558,36.9946507090521
1184,1614,14.614031031286137
1184,2037,34.93481984248465
1185,1874,46.894507564399426
1185,2488,33.158798280022225
1186,1469,58.37170066948782
1186,2173,58.0248323087002
1187,1431,53.48938669807962
1187,1914,35.62316886489071
1187,2309,55.88109117317069
1188,2125,57.31603346025525
1188,2214,64.0232957650456
1188,2446,45.42897645492338
1189,1796,52.31631318614088
1189,2050,50.35560964308431
1189,2300,29.778343409608908
1190,1315,15.556712190146701
1190,2001,24.27324471479766
1190,2437,9.275978670471405
1190,2514,26.1800784028275
1191,1390,23.58737920138306
1191,2094,38.681354240105485
1192,1227,32.79240806293458
1192,1355,43.46163337800272
1192,1719,58.78364157230085
1192,2024,23.92442413857143
1193,1767,40.04677221485955
1193,2236,33.58472939974453
1194,2110,10.201054346430844
1194,2322,26.85510477365368
1195,2073,10.471711556797331
1196,1196,0.0
1196,1699,58.546041983429376
1197,1267,55.026785657865595
1197,1289,60.712686414814726
1197,1942,62.36934916586872
1198,1430,51.11321247095334
1198,2142,75.2500744436326
1198,2568,71.28762551510351
1199,2473,38.86116350422614
1199,2525,44.0144212617242
1200,1311,29.39975569204612
1200,1909,46.65823085053171
1200,1949,51.27281314786163
1201,1640,27.914817039459134
1201,2074,37.2830421576019
1201,2542,53.68265655598911
1202,1729,16.036770345305314
1203,1587,105.5457815920732
1204,2132,18.653355599108668
1204,2179,17.83448936500256
1205,1647,62.38592957810837
1205,1732,23.79316419190669
1205,2136,37.62995001449657
1206,1609,90.61276274472488
1207,2585,68.44314055070699
1208,1317,35.16325156533954
1208,1626,62.20258625908595
1208,1968,38.94965010428855
1208,2343,31.210892282969848
1209,1252,59.60376673503176
1209,1454,83.06339869217817
1209,2100,87.74058692968593
1210,1222,51.278537923381506
1210,1387,38.631355073256714
1210,1749,49.00663385135879
1210,2342,70.2624647616378
1211,1630,59.34715223420604
1212,1983,16.85364037915161
1212,2042,40.21121962448121
1212,2165,17.101182932482644
1212,2281,25.14787908627856
1213,1400,93.13062814487584
1213,1466,72.83350507639578
1213,2341,44.26682628109021
1214,1461,26.30914841017109
1214,1479,37.35491167121701
1214,1667,43.63597163811012
1215,1690,28.633590198612932
1215,2008,24.15517469025116
1216,2681,29.121147712404223
1217,1232,25.498665516831014
1217,2314,42.23329438731736
1217,2329,51.63626492779801
1217,2347,54.188230131122864
1218,1815,86.4589697792802
1218,2255,78.5125920673743
1218,2350,93.2589154902931
1218,2530,84.446865603623
1219,1704,27.361056494331052
1220,1361,24.1560963468774
1220,1570,11.48587848268306
1221,1611,37.51401095842777
1221,2188,26.802337687275386
1221,2432,29.93314519800969
1222,1620,36.84155905527796
1222,2342,61.4972108455185
1223,1984,20.442028876734284
1223,2000,23.984902131237206
1223,2026,11.98521346285374
1224,1395,55.97326414562244
1224,1667,65.94708960810567
1224,1827,44.346466255897695
1225,1834,52.098623254734626
1225,2312,45.23126609569772
1225,2356,33.41174808421177
1226,1376,65.31738694699568
1226,2112,36.45718549107397
1227,1355,20.274454052767304
1227,1551,41.053192170860974
1227,2024,53.312980205134096
1228,1640,56.60042309046462
1228,1643,64.94120196315174
1228,1819,58.03007529506496
1229,1455,60.61804214743707
1229,2159,36.80130909735525
1230,1387,45.84753310657181
1230,1401,46.9264058450268
1231,1410,39.76126961773846
1231,1910,18.84889552646602
1231,2516,40.92054153425979
1232,1505,58.94468920928033
1232,2347,36.62941709741534
1233,1347,49.51881105653965
1233,1460,40.90470544603165
1233,1600,48.57996091201908
1234,1330,58.67972420595436
1234,2576,62.16903213953593
1235,1557,31.638949714747284
1235,2100,53.76931871303363
1235,2298,26.556403272652524
1235,2332,36.82855263118283
1235,2717,45.087834301092144
1236,1258,21.98745680872997
1236,1830,39.892300341004876
1237,1321,26.698112771473255
1237,2506,34.04924485778947
1238,1239,22.773301926155586
1238,1598,84.23930140147958
1238,2629,96.5856282737644
1239,2629,92.28616422014305
1240,1872,31.301609963849543
1240,2120,47.643704630178675
1240,2296,48.70351444522742
1241,1678,48.36513051330976
1241,1867,44.15625398386102
1241,2222,46.98649636940435
1241,2334,28.016365847727375
1242,1409,72.2910498933842
1243,2282,30.078220409573238
1244,1880,28.144958207894394
1244,2232,30.573029416696397
1244,2368,34.323797848698696
1245,2490,34.02975073409668
1245,2493,22.031380829585704
1245,2495,32.111527717136
1246,1308,34.9395385547532
1246,2447,46.88022021732585
1247,1864,21.34777888771008
1247,1986,92.43166009500723
1247,2229,54.33978243713874
1247,2401,37.810628571020374
1247,2410,40.19527214845132
1248,1873,43.50655544908574
1248,2409,48.33903486296385
1249,1555,72.9937066079358
1249,1824,21.13850031222602
1250,1279,55.69303007336094
1250,2250,125.49629467643237
1251,1287,30.407880830146983
1251,2474,36.741304637035604
1252,1454,39.76834831959686
1252,2449,77.00834550873626
1253,2269,48.35843087904616
1253,2271,52.73229885169047
1253,2664,54.07957812063782
1254,1560,119.586474169929
1254,1759,98.37101974811668
1254,2107,114.75714988702714
1255,1682,48.978925357593994
1255,1783,51.76094060788358
1256,1490,30.865497064762117
1256,2099,39.992892334986
1256,2541,22.198778596810318
1257,1623,57.11255683349276
1257,1972,98.5144594726491
1257,2520,73.69612668345671
1258,1830,33.05239073195196
1258,2498,22.406482167774325
1259,2154,46.18527879884007
1260,2723,61.48937134235493
1261,2292,48.43169227958281
1261,2370,44.90691420614683
1261,2495,46.09293283789255
1262,1752,50.873309845931225
1262,2149,24.48634773418978
1262,2280,21.664980699352125
1263,1389,40.97145499988163
1263,2563,32.857665251015746
1264,1773,32.03322940580942
1264,2451,25.436038400803685
1264,2533,42.25751507652721
1265,1859,42.273710607937694
1265,1937,61.61520335778733
1266,1446,47.95929880348879
1266,1583,52.4796513934381
1266,1822,41.878313668595396
1267,2367,52.06767909795869
1268,1378,32.56529042650219
1268,2038,30.77978716552881
1268,2278,32.618980565163746
1268,2513,45.15103533782897
1269,1425,57.02961024106299
1269,2036,68.83782671072501
1269,2095,57.502764279140564
1270,2154,44.09740159460404
1270,2469,20.269634950187704
1270,2517,10.983737581855593
1270,2728,26.016876559430564
1271,1529,53.18447028690573
1271,2068,50.247959542846566
1271,2445,39.37238263972527
1272,1789,28.913378813916445
1272,2077,25.572714755045947
1272,2656,13.86414828330965
1273,1645,82.36135313177058
1273,2082,104.95124234162667
1273,2237,57.704309066440835
1273,2509,105.20259599909078
1274,1290,37.970261375573656
1274,2219,31.163243533135777
1275,1761,62.66579292821486
1275,2447,64.6855277170664
1276,1493,33.23126542495533
1276,1921,50.798393652695665
1276,2048,32.99927607847058
1277,1786,47.76512560025087
1277,2638,45.93668722677881
1278,2157,35.24766631417156
1278,2464,65.25921317123273
1279,2250,105.46160862826433
1280,1916,37.67910161445155
1280,1936,21.005963244956195
1280,2058,22.509744662774548
1281,1434,25.209331458440047
1281,1941,18.083249385653417
1282,1798,75.13974468898083
1282,1800,91.61705814801896
1283,1878,43.21748580008164
1283,2180,42.71150202328503
1283,2354,32.38253634356589
1283,2459,50.33228602115867
1284,1408,37.929705418625446
1284,2225,39.68538792837691
1285,1292,49.36746144589187
1285,1370,71.56975088320672
1285,1649,63.96444123978864
1286,1593,44.83996526042246
1287,2673,38.59216293582667
1288,1585,44.850352506189644
1288,2711,49.83337687444729
1289,1742,60.64462545717254
1289,2143,55.8998748554191
1290,2573,15.223220801290914
1291,1469,45.18235180287755
1291,1588,47.507605762575835
1292,1691,66.61132452060114
1292,2626,45.263857326342425
1293,2176,67.17557924461347
1294,1449,85.77220620964277
1294,1705,59.23536581711414
1294,2116,62.34117803561215
1295,1912,43.488644626195516
1296,1495,50.20455140795754
1296,1803,36.072049197280954
1297,1344,28.25323287290924
1297,2177,19.03755918150836
1298,2127,84.07903466799104
1298,2721,106.27424663948338
1299,2166,72.44715800838408
1300,2033,118.17021602999422
1301,2371,23.86608753277514
1301,2405,29.155756338781764
1302,1423,43.16193420918763
1302,1646,63.1616244274837
1302,2075,42.10939980902052
1304,1632,38.96613792984465
1305,2059,40.33197244931314
1305,2140,41.42142995676263
1305,2381,32.349741926848836
1306,1482,26.633884383203185
1306,2086,93.24211149652005
1306,2268,17.510516543365583
1307,1336,8.114381826250016
1307,2307,26.467964026149748
1308,1684,29.444190786300624
1308,2387,43.83198904642005
1309,1556,66.03552234806584
1309,2253,71.62878897878086
1310,1590,38.76324004228359
1310,2070,31.286732792369186
1311,1949,36.822478530682254
1311,2485,40.430163351399614
1312,1735,86.96617075421692
1312,2289,9.502525766739552
1313,1989,57.25107375664113
1314,1896,26.39758269538149
1314,2183,38.228790289600205
1315,1788,24.8898078018315
1315,2001,14.984300185434776
1315,2406,26.926336929758783
1315,2437,24.74585589943866
1316,1577,38.708849824402094
1316,1833,48.89464583539366
1316,2431,57.00920588362768
1317,2032,48.48526707404803
1317,2343,5.302938262589794
1317,2414,42.86369297030621
1318,2241,37.42781988438735
1318,2364,61.51326858384815
1319,2197,39.81956603749669
1320,1503,41.2220109688475
1320,1549,81.05737973206612
1320,1587,75.67405516827469
1320,1668,88.1529653990829
1320,1857,51.95426418110864
1320,2014,47.489115742618836
1321,2198,34.21779444112057
1321,2506,23.5854547895709
1322,1451,94.46896390740346
1322,2145,105.90326162042332
1323,2076,57.589153579463286
1323,2316,104.05803652897424
1324,2395,64.06277701609638
1325,1555,41.34524769102414
1325,1603,50.66994103001129
1325,1824,65.16075601121207
1326,1808,30.360226183633664
1326,2217,65.67086701588401
1326,2521,50.40137446065029
1327,1597,52.29988925719236
1327,1866,31.761730003535906
1327,2360,32.91302431151732
1328,1650,49.29915768850266
1329,2101,19.525107820746243
1330,2321,78.64436196210113
1330,2491,88.7029505452946
1331,2316,84.40253822887108
1332,1519,33.09837578695999
1332,2363,22.769683742122503
1333,2042,64.51832521357758
1334,1639,27.2303535774427
1335,1789,15.431574052262249
1335,2077,17.910699886500314
1335,2349,8.48464777845704
1336,2307,24.925061149477596
1337,2051,36.53423065827463
1337,2478,53.393808136056975
1338,1556,74.33787287028157
1338,2200,59.6665886691744
1339,1352,20.044135401318112
1339,2369,77.20631616335004
1340,2321,28.819523070756663
1340,2491,56.368021121326066
1340,2576,88.78642742727985
1342,1412,41.00336547293308
1342,1716,44.9105574919291
1343,2200,70.69638507203912
1343,2578,46.496494568637566
1345,1783,25.030620348656782
1345,2196,36.873628417865426
1346,1444,35.87956633074986
1347,2064,46.24845600396411
1347,2415,37.869338402457146
1348,1439,49.202414870450966
1348,1534,59.13273384615887
1348,1778,19.760883469634738
1349,1517,27.541259671150453
1349,1547,43.1050633081915
1350,2265,50.5541505175187
1350,2306,30.706424970704756
1350,2676,63.69350431936257
1350,2712,58.66405662435908
1351,2509,77.408127271375
1351,2675,58.687820984072964
1352,2369,64.51201306992279
1353,2387,46.836179063022854
1353,2642,19.276461746416498
1354,1912,78.32607509286595
1354,2224,81.30796351640612
1355,1551,57.95478294725937
1356,1679,51.237431648362445
1356,1971,63.649255070415556
1356,2098,54.69028358067753
1357,1407,41.16823947891264
1358,1971,64.89851814599925
1358,2031,34.678489857890774
1359,1381,72.87142751415304
1359,1403,49.507637005576825
1359,2544,80.23818423206527
1360,2436,40.679514958024825
1361,2132,23.306651842850737
1362,1685,41.978875477568266
1362,1812,29.35775370443669
1362,2247,34.146667903998036
1363,1951,29.410936338836315
1363,2467,53.372053269604194
1364,2178,20.62416179216461
1364,2434,19.90732344805405
1365,1410,48.856832038087205
1365,1513,48.10528566757688
1365,1809,35.6984451235774
1365,2533,41.99278613571781
1366,1452,23.778600022559342
1366,1925,54.56464700887413
1368,1710,41.81841509238944
1368,1773,39.2410065531732
1368,2451,39.95173123738973
1369,1557,69.17079992079742
1369,2364,34.142767002561776
1369,2717,47.02568625175342
1371,1447,37.45483462554393
1371,1889,33.202118105261086
1371,2324,45.69708036759192
1372,1429,48.463894453303645
1372,1954,35.48750693871758
1372,2433,43.30089309394591
1373,1685,44.364993950364884
1373,2103,36.603924339261056
1373,2235,32.38975822169838
1374,1417,63.50525467720073
1374,1922,50.76052364693572
1374,2526,48.452401939299605
1375,2585,20.82205313622106
1377,1842,11.301836578732306
1377,1947,90.75763875066478
1377,2041,51.744247872172835
1377,2193,155.85730586503593
1378,2038,31.579093680204654
1379,1572,26.009755084351536
1379,2414,70.56179713707695
1380,1438,64.9649630557443
1380,1643,42.059866559889485
1380,2266,61.03574097011331
1381,1403,54.10700018091817
1382,1952,42.56649087581126
1382,2174,32.06569936917921
1382,2366,22.528355895899754
1382,2448,31.328452681278335
1383,1608,51.318714109031404
1384,1987,42.549099141812526
1385,1550,39.51668738385521
1385,2230,24.659168710207467
1385,2482,42.81569404425069
1386,1566,28.67180907631779
1386,2418,22.528225135946773
1387,1749,43.948968356803626
1388,1614,42.2446519736112
1388,2004,29.24457168089025
1388,2206,14.676258733024136
1389,2563,24.605816414691777
1389,2620,26.96330981028478
1390,2013,52.191773241602604
1391,1510,44.02528770973594
1392,1527,61.552410972337725
1392,1537,47.1139207834725
1393,1409,31.73827397225794
1393,2596,94.49720953160556
1394,2012,59.49919460883261
1394,2617,40.5900584346595
1395,2419,45.30286357980335
1396,1781,31.24322047260964
1396,2338,37.339415372564495
1397,1527,37.74418943824334
1397,1594,22.257493778908977
1397,2382,31.06199206406766
1397,2402,29.20310680658111
1398,1581,20.2976602891449
1398,1738,26.96938534262894
1398,1984,36.93616560609296
1399,1701,15.202564043339153
1399,2105,10.265837213626549
1400,2256,77.16608988701574
1401,1596,45.300388780050014
1401,1749,45.442979699894515
1402,1814,34.03976212521433
1402,2063,23.112359067680888
1402,2353,28.597818143163558
1404,1576,49.292332800380564
1404,1841,38.58511273642966
1405,2019,34.52329097803975
1405,2152,24.799800323080333
1406,1538,49.769570415830096
1406,1814,28.708467048450785
1406,1883,27.346229221583982
1408,1567,44.247347356876624
1408,2225,26.640282325914757
1408,2581,32.91603243811719
1411,2068,26.42161640994182
1411,2371,63.42155682603236
1412,2282,48.74832164622952
1413,2398,45.079255337891574
1414,1734,54.51983129873078
1414,2457,44.96560147393017
1414,2537,70.39219477362727
1415,1927,11.243479444645349
1415,2042,52.483495051383365
1416,1925,41.25230539154043
1416,2044,46.93944855218121
1416,2060,39.54769903416016
1417,2526,35.514286794055394
1418,2595,41.59936459942987
1419,1756,66.98387569720362
1419,2220,50.54949478101428
1420,1681,18.3064014011369
1420,2268,24.698788912387354
1421,1669,57.59908056827661
1421,1730,59.14888304132729
1421,2615,38.79948146920709
1422,1993,24.75830944096944
1422,2333,60.41464639808579
1423,2075,41.15019929866833
1423,2443,52.32552286149611
1424,2051,43.41065733550701
1425,2039,58.4023980344647
1426,1492,40.43124443215412
1426,2430,60.636647206194496
1427,2165,41.556727521482124
1427,2281,26.97535817934692
1428,1742,35.31290594528566
1428,2418,37.76302085513892
1429,2057,24.33603460726382
1429,2442,42.0708703282182
1430,2277,34.20184584293844
1431,1611,43.64265564224691
1431,1843,35.80373297013195
1431,2432,33.086557856820164
1432,2441,89.6476786249924
1433,1913,30.626694092833027
1434,1973,26.411993609090327
1435,2693,32.98651039697354
1435,2713,49.059637070798644
1436,2681,120.55855590514894
1437,1663,48.99118770948184
1437,2102,39.06507631137345
1437,2227,12.115631534739576
1438,2266,76.31955655406614
1439,1534,32.035999171362164
1439,1778,34.481635051257115
1440,1460,32.0395802153062
1440,2035,24.830871246927618
1441,1606,34.43878228897005
1441,1613,19.92750567594823
1442,2207,37.84318508810763
1442,2373,31.804177462484084
1442,2527,45.25122208917345
1443,2010,53.71033626847701
1443,2338,38.16317122142305
1443,2477,18.13804349276279
1443,2715,37.14040303613716
1444,1935,52.49719245628649
1446,1583,39.75583302135922
1446,1736,64.43128398866645
1447,1723,39.74824815091616
1447,1889,45.94031548045973
1448,1802,35.126489962183065
1448,2029,26.83890472729467
1448,2492,35.126489962183065
1450,2089,43.48188053432248
1450,2118,43.87111955808688
1451,1668,99.96620151665277
1452,1925,35.51344354993451
1452,1926,59.012308959604105
1455,2096,22.93173196318938
1455,2242,26.952100789971528
1456,2303,11.263943707932956
1456,2310,24.142166538783073
1458,2490,49.54323717775175
1458,2496,35.88441352768341
1458,2685,56.555742865147515
1459,1565,59.066626012569
1460,1951,39.35609154811186
1460,2035,43.34284459267181
1461,1494,22.835066628933
1461,1511,28.617448088082867
1462,2127,89.64862384499439
1463,1612,22.898293308594294
1463,2124,8.124610457738639
1464,1855,25.23217166885996
1465,1833,45.280449917261215
1465,1834,31.935139475721538
1465,2034,43.8516550449915
1466,2276,61.942496842460606
1466,2341,30.818065663938214
1467,1701,31.648196134511323
1467,2494,29.273422870109485
1467,2497,32.15911060304538
1467,2518,39.34336892536088
1468,2301,35.46166443190457
1468,2515,33.13615475838753
1469,2385,35.04939958545816
1470,2267,60.588904749409885
1472,1607,41.08123448916585
1472,1977,48.547573864583626
1472,2479,59.4398531736642
1473,1619,66.0282803445662
1473,1794,24.89238659861186
1473,1828,55.143497418906044
1473,2223,58.75659731675486
1474,1764,124.38432396744511
1475,2400,62.39792081366621
1475,2439,67.45693532479048
1475,2631,48.822509442407686
1476,1545,15.351934807025437
1476,2234,53.358569907719605
1477,1921,50.30718437271039
1477,2536,60.863187844160805
1478,1909,39.701609616555835
1478,1949,26.901704953731144
1478,2061,41.400802285381076
1478,2720,43.988668600696705
1479,1957,43.876722401060334
1480,2270,78.29234223091545
1481,2069,46.66603870319124
1481,2508,52.815683388844434
1481,2609,28.455554534981367
1482,1539,13.635133947243194
1482,1804,8.215571310252276
1483,1892,51.80312895302335
1483,2389,33.06897299312836
1483,2435,37.04285780110914
1484,1566,24.761331956493493
1484,1578,53.89670849910782
1484,1928,30.01220930921963
1486,1620,60.357083741962434
1486,1797,63.02172846558175
1487,1887,47.24822401348791
1487,2097,38.51371413478347
1487,2390,24.048560607101248
1488,1522,19.885546866259485
1488,1856,33.21902503871772
1488,2027,33.39981832549456
1488,2186,42.53214653661575
1489,2006,22.29569646240699
1489,2162,37.36289123024682
1489,2174,21.56429145076292
1491,1715,109.19526532725689
1491,1964,117.20057160696372
1491,2084,46.44294730159342
1492,1627,43.32493050467716
1493,1921,38.326090780551
1494,1511,5.894061420049805
1494,1721,28.688687013044575
1494,1976,14.2166482454929
1494,2181,21.247359001229402
1495,1537,48.933687845416046
1496,1509,37.11490126551058
1498,2180,29.56332021271885
1498,2185,48.65389379296632
1498,2354,43.20885940209332
1499,1885,36.14720929874545
1499,2301,51.21982153644461
1499,2515,52.88651421290409
1500,1536,10.250504662492485
1500,1793,32.48563823486565
1500,2319,36.677024358839475
1501,2414,130.92484611584163
1502,2546,35.33574246869564
1502,2625,78.95692340445808
1503,1549,52.64789603166898
1503,1587,51.503004546208636
1504,1521,89.09280159182278
1505,1601,38.15031573596553
1505,2169,40.968813331862215
1505,2347,45.50509369612656
1506,1606,44.70303800156967
1506,1655,47.377329155235195
1506,1943,30.05535048538623
1506,2311,38.92250562372267
1506,2505,20.294650331434323
1508,1514,39.47965336837057
1508,1661,38.75644615275229
1508,1918,43.01073157593512
1508,2171,46.12402826815578
1509,2522,65.14545214265601
1510,1825,41.79464183243405
1510,1891,33.71474703675191
1511,1976,8.426931103375814
1511,2181,16.84119879070949
1512,1572,54.298394578337366
1512,1626,67.39668534300905
1512,2519,57.18112068761295
1513,1809,34.69497978320047
1514,1661,13.71674297361671
1514,1831,35.214528527875906
1515,1648,36.42681537157354
1516,1676,31.92438320744828
1516,1709,44.91530125864145
1517,1674,43.466872659719
1518,1779,55.32102242837229
1518,1838,48.02247472045545
1518,2335,23.941138144549832
1519,2241,34.24319280499014
1519,2363,25.499862586192656
1520,1965,53.91954638495101
1521,2295,122.72113722032388
1522,1969,43.607292530371254
1522,2027,15.477515368147504
1523,1592,54.534453062589634
1523,1746,63.009506549694855
1524,1774,23.614848221407918
1524,2037,14.599911880310577
1525,1830,34.93478329331724
1525,2498,35.52801107871993
1527,2305,42.61675997286367
1527,2402,44.114399747659824
1528,1799,32.1046968019474
1528,1825,20.788102591131658
1528,1891,31.15030530650783
1528,2025,15.359289157103314
1530,2214,69.02935894904344
1531,2552,33.96958640692859
1531,2670,45.51975206617312
1532,2723,26.550393305948063
1533,2079,50.10747854726304
1534,1778,54.27811308344093
1535,2236,46.72163734788704
1536,1793,30.366774513616058
1538,1553,26.428449934315378
1539,1804,12.402271230362437
1540,1652,13.272512391388087
1541,1997,77.11544524277379
1541,2144,62.998148612308114
1542,1714,31.163614065953226
1542,1895,47.61873333138702
1542,1899,77.34474454000839
1542,2203,52.25644355673992
1543,1805,45.49354236493927
1543,1932,45.91553915645495
1543,2632,20.356970501444437
1544,1747,36.37622899727429
1545,2399,43.96552979749119
1546,1634,61.804007182403815
1546,2138,57.75321118923761
1547,1674,20.70216439426408
1548,1635,24.649288802018336
1548,1636,25.654081593249877
1548,1637,41.57027759452079
1548,1806,30.301868146230923
1548,1959,21.566034889687995
1548,2071,27.29617808365039
1548,2199,51.56705006167808
1549,1587,9.177872672458758
1550,2482,35.1534922621915
1552,1657,73.17249578120362
1553,1772,28.252249047591302
1553,2061,52.082394853997805
1554,2636,50.79899291375488
1555,1731,89.64970115983803
1555,1824,52.82399254000405
1555,1995,82.01886853520959
1556,2262,29.96637523250188
1557,2298,57.76891318466144
1557,2449,57.40275073510128
1558,1614,22.649234646917634
1558,1726,39.8191253892042
1558,2658,28.814115239370896
1559,1981,10.948481726569844
1559,2476,9.457083390837786
1559,2574,13.490029443404858
1560,1759,43.818995806850666
1561,1662,55.536727201454354
1561,2020,74.37573101503487
1561,2584,52.33410254300965
1562,2466,77.78893197707345
1563,1655,38.938061516974514
1563,1908,29.44239941395378
1564,1862,29.74796847737547
1564,2188,28.849205666249162
1564,2317,24.424466983679654
1565,1706,51.02188783030652
1566,1928,29.030981409647165
1567,1931,40.648424266581195
1567,2225,23.15126008472404
1568,2175,65.49494893851247
1568,2644,61.978334570459154
1569,1969,44.515942417145205
1570,2391,13.28288863390175
1571,1748,66.05868750214982
1571,2146,45.07193839994768
1574,1651,67.57636013944372
1575,1727,82.79954290782509
1575,1967,87.90090275737002
1576,2157,59.92589294969135
1576,2464,21.03802836447209
1577,1833,45.37543696931048
1577,2384,36.74019434920989
1578,1635,42.7196006199052
1578,1664,67.40353722831621
1578,2071,44.322057131953656
1579,1619,76.8050084080751
1579,1731,98.5443294886552
1579,1995,52.563371346133515
1579,2023,78.87824334384473
1580,1892,48.982126516662625
1580,1956,41.762409096252824
1580,2148,43.242534404298766
1581,2150,48.843889249799645
1581,2258,44.71070125327017
1582,1713,37.34324608666686
1582,2692,43.00021147069749
1583,1736,33.95802690243076
1584,1801,30.62762108549605
1584,2462,26.986157255076407
1586,1770,41.63701698694962
1586,2370,41.68733099597931
1586,2493,26.18798972727474
1588,2468,56.7960280467351
1589,1960,40.1007395507658
1589,2344,57.86528625593334
1590,2372,38.22056014599296
1591,1650,28.3477807829621
1591,1855,49.020584827990675
1592,1746,38.73910100200989
1592,2439,49.02660825026001
1593,1654,39.18909315564518
1594,1782,25.693700200968415
1594,2402,24.958077907955694
1595,2147,49.72802664653392
1595,2205,53.19785833522177
1595,2709,53.41417451637974
1596,1709,35.751705155308684
1596,2404,40.27970760018353
1597,1866,58.578683851413075
1597,2111,31.549842957122152
1597,2360,32.29584780358959
1598,2168,95.08078639111736
1599,1888,23.075512196951674
1600,1953,40.97667753354702
1600,2415,60.40166351928401
1601,2169,9.223695908982931
1601,2184,16.512520971794626
1601,2221,30.675114519618383
1602,1757,47.729427808360725
1604,1817,50.69191605656508
1604,2487,79.18584002744629
1605,1906,103.88603151498216
